,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
62290920,23,tcp,0 days 00:00:03.138724,0,0,S0,0,S,6,360,0,0,Malicious
81821185,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
19441743,8080,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
81593358,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61541197,23,tcp,0 days 00:00:03.098499,0,0,S0,0,S,6,360,0,0,Malicious
21460624,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1136200,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
77408872,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12502153,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
43828164,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
61880677,23,tcp,0 days 00:00:03.094748,0,0,S0,0,S,6,360,0,0,Malicious
69457944,8081,tcp,0 days 00:00:00.000504,0,0,S0,0,S,6,240,0,0,Malicious
67562420,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
84390339,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
43685372,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
20607080,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
2896346,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
77642329,23,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
30229029,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
83818621,23,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
62179375,23,tcp,0 days 00:00:03.149207,0,0,S0,0,S,6,360,0,0,Malicious
70106797,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
66674639,8081,tcp,0 days 00:00:00.000254,0,0,S0,0,S,4,160,0,0,Malicious
27437261,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61953355,23,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,120,0,0,Malicious
77702176,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
19551698,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
21344270,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
3073730,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
69677902,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
87866159,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
77617596,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
89517955,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
74662519,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
71645702,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
82863223,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
78827417,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
5827910,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
87472392,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
80300117,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
74854837,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7873102,8080,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
62540471,23,tcp,0 days 00:00:03.122957,0,0,S0,0,S,6,360,0,0,Malicious
42195536,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
73054998,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
83027862,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
75709635,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32438644,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
23292903,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
84765515,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
85382510,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
23243432,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
51223558,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
44206700,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1463548,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
63082451,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,120,0,0,Malicious
9432464,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
19936453,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
16462367,8080,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15505637,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45926680,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
53968847,8080,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80681508,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
75993078,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1240597,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
13346742,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
71095516,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
65984547,8081,tcp,0 days 00:00:00.000243,0,0,S0,0,S,2,80,0,0,Malicious
62867156,23,tcp,0 days 00:00:03.126460999,0,0,S0,0,S,6,360,0,0,Malicious
13898793,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
21092127,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
68500549,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
51351164,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
83529901,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
88505267,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40510717,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
67661933,8081,tcp,0 days 00:00:00.000255,0,0,S0,0,S,4,160,0,0,Malicious
26989374,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
63386814,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,120,0,0,Malicious
5915307,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
68871803,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
74931376,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61286685,23,tcp,0 days 00:00:03.159721,0,0,S0,0,S,6,360,0,0,Malicious
89226235,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
65146450,8081,tcp,0 days 00:00:00.000256,0,0,S0,0,S,4,160,0,0,Malicious
66076548,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
75921080,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
33473511,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
65251157,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
43236483,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
12349499,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50149115,8081,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
10280395,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
63959576,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,120,0,0,Malicious
30216853,80,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
27462924,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
18840147,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
67929081,8081,tcp,0 days 00:00:00.000009,0,0,S0,0,S,4,160,0,0,Malicious
49268657,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
78946374,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32340496,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
87855053,2323,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
85424772,2323,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
74098245,23,tcp,0 days 00:00:00.000003,0,0,S0,0,S,2,80,0,0,Malicious
67631230,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
26238691,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
50426035,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
67463491,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
62916879,23,tcp,0 days 00:00:03.137478,0,0,S0,0,S,6,360,0,0,Malicious
48124875,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80490254,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7508585,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
18573163,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
67846692,8081,tcp,0 days 00:00:00.000754,0,0,S0,0,S,10,400,0,0,Malicious
77341669,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
88148842,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11280160,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
78570321,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
86653237,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
86266589,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
11474679,8080,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
74280204,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
35614849,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
76926534,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
39917806,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
18816230,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80885210,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24985100,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
75282000,23,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
69913224,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
77270214,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
11861284,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
63264717,23,tcp,0 days 00:00:03.107736,0,0,S0,0,S,6,360,0,0,Malicious
50671009,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
78731689,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
75634221,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
8218112,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
61756553,23,tcp,0 days 00:00:03.114503,0,0,S0,0,S,6,360,0,0,Malicious
79461686,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
27549916,8081,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
6500149,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
76907790,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
65259236,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
89203182,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
76379001,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
71953219,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7754497,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
81338256,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
49247940,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
86790862,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
73676584,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
78414438,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
88217076,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
72163516,23,tcp,0 days 00:00:00.000235,0,0,S0,0,S,2,80,0,0,Malicious
47553755,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
14669608,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
77205672,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
39873609,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
53217668,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
15163151,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
3541038,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
67735209,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
89620921,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
67782243,8081,tcp,0 days 00:00:00.000754,0,0,S0,0,S,10,400,0,0,Malicious
20382005,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61215948,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,120,0,0,Malicious
35836202,80,tcp,0 days 00:00:00.000232,0,0,S0,0,S,2,80,0,0,Malicious
20764025,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
53376102,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
63151912,23,tcp,0 days 00:00:03.097523,0,0,S0,0,S,6,360,0,0,Malicious
82313078,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
34621219,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
46729859,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
25487702,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
73826523,23,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
9331113,8081,tcp,0 days 00:00:00.000010,0,0,S0,0,S,2,80,0,0,Malicious
81088928,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
71924788,23,tcp,0 days 00:00:00.000230,0,0,S0,0,S,2,80,0,0,Malicious
74912522,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
74647434,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
81386801,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
10363844,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61838825,23,tcp,0 days 00:00:03.096250,0,0,S0,0,S,6,360,0,0,Malicious
9731265,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
78532055,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
8393575,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
89119291,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
22683303,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
70383194,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
80576011,2323,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
22933889,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80853595,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
41970259,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
47597359,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
31794249,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7202270,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
70499311,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
32531457,8081,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
20007333,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
42088594,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
84291955,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
63189494,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,120,0,0,Malicious
65719069,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
48839291,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
66853892,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
24263513,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
22152549,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
10417553,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80241620,23,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
5792979,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
7168387,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
68630536,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
72417945,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
70183410,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
14040913,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24484974,8081,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
85371659,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
70649891,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
22128862,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
29941614,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
80114090,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
83964019,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
76690606,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
81449208,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
52090277,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
45044272,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
182700,8080,tcp,0 days 00:00:02.998814,0,0,S0,0,S,3,180,0,0,Malicious
77106104,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
64269693,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,120,0,0,Malicious
20564014,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
73389503,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
2502056,8080,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
30579123,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
82424663,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
6396125,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
75049029,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
8187796,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
40003452,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
7660980,8080,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
88290464,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
4809662,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
37971524,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
76155683,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
35592266,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
40635616,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
83363118,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
29718905,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
63405227,23,tcp,0 days 00:00:03.082244,0,0,S0,0,S,6,360,0,0,Malicious
86861655,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
75804900,23,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
12170148,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
75803913,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
1071788,80,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
22572146,8081,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
64935365,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
82871307,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
41512188,80,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
31672762,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
85783683,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
79082243,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
35022119,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
3339111,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80391794,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
3374959,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
22092345,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61900177,23,tcp,0 days 00:00:03.096733,0,0,S0,0,S,6,360,0,0,Malicious
86498499,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
72928589,2323,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
16343213,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
68906329,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
79628663,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
44729264,80,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
38521392,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
88968715,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
48000764,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
61195530,23,tcp,0 days 00:00:03.147944,0,0,S0,0,S,6,360,0,0,Malicious
82220708,23,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
32288692,80,tcp,0 days 00:00:00.000237,0,0,S0,0,S,2,80,0,0,Malicious
37160544,80,tcp,0 days 00:00:00.000004,0,0,S0,0,S,2,80,0,0,Malicious
36445934,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
65698962,8081,tcp,0 days 00:00:00.000005,0,0,S0,0,S,2,80,0,0,Malicious
77228453,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
36513886,8081,tcp,0 days 00:00:00.000001,0,0,S0,0,S,2,80,0,0,Malicious
77113405,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
65985089,8081,tcp,0 days 00:00:00.000254,0,0,S0,0,S,4,160,0,0,Malicious
37825440,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
72079873,23,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
48716285,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
24359415,8081,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
85059658,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
81152392,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
83632089,2323,tcp,0 days 00:00:00.000002,0,0,S0,0,S,2,80,0,0,Malicious
80942448,23,tcp,0 days 00:00:00.000006,0,0,S0,0,S,2,80,0,0,Malicious
